Ticker,Company Name,Sector,ESG Score,ESG Rank,MCSI ESG Rating,BESG Score,ESG Score SYN,YFin E,YFin S,YFin G,Market Cap,EBITDA,PE,EV,Date,Return,Model 1,Model 2,Model 3,Average Return,Average Sector Return
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2017-09-01,-0.001749469500416545,-0.27810101032754125,0.05416478651216028,-0.0870379151035017,-1.0172770059132534,-1.0216885140272933
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2017-10-01,-0.44477649574437295,-0.8761913199793295,-0.44452482842757934,-0.53895419586078,-1.0172770059132534,-0.983324873255684
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2017-11-01,-0.9467462156522697,-0.7730266952855328,-0.934424828780997,-1.046634195346377,-1.0172770059132534,-1.2269322105843286
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2017-12-01,-0.33648469936006886,-0.41899540941243985,-0.25721297406859756,0.21770241488516892,-1.0172770059132534,-0.785277065696433
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-01-01,-2.3379738520038633,-2.395041977257296,-2.3521194921386033,-2.4379738519722878,-1.0172770059132534,-1.1678183835589533
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-02-01,-1.2222705155595563,-1.2442162450619931,-1.1668014984732618,-1.3222628940540937,-1.0172770059132534,-0.8336923250255702
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-03-01,-0.8088375261818765,-0.754858675671222,-0.7528595533922677,-0.9044012106453531,-1.0172770059132534,-0.7050282355251631
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-04-01,-1.6003558036679753,-1.8012231923102633,-1.5919171907978606,-1.686502524017475,-1.0172770059132534,-1.1830787296958905
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-05-01,0.5459621267249837,0.41079437094748283,0.5299364169279933,0.4469373978061343,-1.0172770059132534,-0.980574823567186
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-06-01,-1.8176989870073033,-1.8363219027049555,-1.8422453129605265,-1.9175321721969776,-1.0172770059132534,-1.1928036627131973
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-07-01,-0.5805005059641067,-0.6811647378642313,-0.5703436949433887,-0.6701273103013633,-1.0172770059132534,-1.1339513050299208
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-08-01,-1.2570631570381121,-1.4774170359828633,-1.3061394484998614,-1.2270767313590523,-1.0172770059132534,-0.8937583045693039
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-09-01,-0.6645575620194495,-0.8828360430073242,-0.6721305214808189,-0.7638680761775628,-1.0172770059132534,-1.3249476421925552
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-10-01,-1.1520726911486905,-1.5918140263426452,-1.2299505023994235,-1.2475470432148283,-1.0172770059132534,-1.072395455542878
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-11-01,-0.35885142797389213,-0.49903558425986017,-0.43764612587257035,0.3275231201333324,-1.0172770059132534,-0.9154529200336818
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2018-12-01,-2.156421996553142,-2.183620174115473,-2.1349673544086434,-2.2541944374308436,-1.0172770059132534,-0.724167211055731
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-01-01,-1.873500183007991,-1.8687549726783022,-1.815070466063053,-0.5873474998037972,-1.0172770059132534,-0.8238839040641365
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-02-01,-0.7041285096687135,-0.3793188388522175,-0.6365377786597596,-0.467433082210559,-1.0172770059132534,-0.8704700612218481
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-03-01,-0.6524968450756461,-0.7705849554164956,-0.6078778362863825,-0.752334626045743,-1.0172770059132534,-1.147212552839669
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-04-01,-0.5011808823606061,-0.5599539111487742,-0.4538233424352601,-0.6011808364659949,-1.0172770059132534,-0.6708574958779949
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-05-01,-1.1396516430763444,-1.2568475860420125,-1.119851146794052,-1.1622798592194095,-1.0172770059132534,-1.4674696222759924
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-06-01,-1.9207618844719399,-2.0461523633264314,-1.955283499270224,-1.3058913797287302,-1.0172770059132534,-0.9359916699912524
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-07-01,-1.8434136872945355,-1.98292283866068,-1.9430369397514171,-1.9432859042007846,-1.0172770059132534,-0.9882842343447008
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-08-01,0.7584802598947062,0.6387303429651584,0.80507755650007,0.8558024607295431,-1.0172770059132534,-0.7169288129596526
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-09-01,0.02295892795130583,-0.0888172513824618,0.11917358775614359,0.20386561881721446,-1.0172770059132534,-1.2180912087768752
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-10-01,0.28142601617821916,0.21742322294920427,0.3633490737826216,0.18142601617821938,-1.0172770059132534,-1.1527141898233653
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-11-01,-0.1267042334101146,-0.23029782343018265,-0.08937414750976602,-0.22666428258782031,-1.0172770059132534,-0.741196247209097
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2019-12-01,-3.522481414645813,-3.525319148176642,-3.58756649375892,-2.1271779026370496,-1.0172770059132534,-0.977350597783132
OIR,Company 0,Consumer Discretionary,100,25,CC,2,75,31,32,21,84750,88389,50364,84495,2020-01-01,-0.40892864191000033,-0.4204295816068234,-0.47249771709891186,-0.5029653421856102,-1.0172770059132534,-0.47969496671084527
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-01-01,-0.8931500321842911,-0.6859662319751617,-0.9786183026320596,-0.9931497837993329,-1.0352530212963094,-1.277321197975826
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-02-01,-0.12938708562046553,-0.5580845966919135,-0.11416889545624861,0.13754749755541304,-1.0352530212963094,-1.477820993575816
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-03-01,-2.3419592204913746,-2.576066556902033,-2.4315196843205285,-2.22527044234318,-1.0352530212963094,-1.2161636477847573
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-04-01,-0.15503088059303982,-0.4445441245427877,-0.2355552548551627,-0.2310358893931828,-1.0352530212963094,-0.7509605744829037
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-05-01,-0.5329334562374393,-0.22360583953021976,-0.616268296208924,0.7514452702035556,-1.0352530212963094,-1.0605566351770328
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-06-01,-1.3825263847826856,-1.3989605930269424,-1.4110245886895736,-1.4713484708015532,-1.0352530212963094,-0.8436176724942765
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-07-01,0.7794524126831737,0.9298454484915736,0.6852958626117469,0.7015843626173757,-1.0352530212963094,-0.5798715496713744
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-08-01,-0.7699068935743336,-1.1286394926922043,-0.7279610412597867,-0.868837848931096,-1.0352530212963094,-1.2832141675218016
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-09-01,-1.5914423207361756,-1.3055053647211197,-1.5953287803180578,-0.6730794995382338,-1.0352530212963094,-1.1420106751952994
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-10-01,-0.22684959827516882,-0.6191213088350705,-0.2391223167042353,-0.31956272575184025,-1.0352530212963094,-1.3496908122392033
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-11-01,-0.11394383407162467,-0.06368031798070309,-0.15597023118643627,-0.022099691229687052,-1.0352530212963094,-0.6383343070542661
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2013-12-01,0.532259137186575,0.5746301237811666,0.5515864078524854,0.4322593429758945,-1.0352530212963094,-0.8430481264300058
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-01-01,0.7610122828499355,0.38113618088165524,0.7470186495441223,0.6618314134219662,-1.0352530212963094,-0.9999241428726549
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-02-01,-1.9200862315377303,-1.8178342465311779,-1.8834327318333988,-2.0200849677950927,-1.0352530212963094,-1.0502882651184964
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-03-01,0.3314008669635957,0.4860394911041681,0.274878089909679,1.269037271505233,-1.0352530212963094,-1.5028237545741965
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-04-01,-0.38627248263630065,-0.4740573261396589,-0.3262933562185422,-0.48375954903376917,-1.0352530212963094,-0.7356100116969876
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-05-01,0.6285240785128299,0.4699760047232061,0.7251018200595271,1.1604195258579937,-1.0352530212963094,-1.5369878294127988
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-06-01,-1.7007870860273768,-2.056405355893528,-1.6781630105044387,-1.6506666435712822,-1.0352530212963094,-1.562014875172502
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-07-01,-1.8224624029240863,-2.0048220073847394,-1.9090573773007666,-1.6628662335668019,-1.0352530212963094,-1.491044578030264
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-08-01,-1.779276839701621,-1.8480577793797475,-1.7666695538850392,-1.8788995285399224,-1.0352530212963094,-1.0073940086563824
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-09-01,-2.7603635662804202,-2.712375088991943,-2.826376184131514,-2.742655977392744,-1.0352530212963094,-1.049389549274049
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-10-01,-2.042709634927644,-2.2342855954139282,-2.0876270525962375,-1.6670097321596355,-1.0352530212963094,-1.0044670360868595
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-11-01,0.05479535318691653,-0.11040725648785113,0.08878853488359184,-0.04440768132813878,-1.0352530212963094,-1.077143703690277
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2014-12-01,-0.708882457403953,-0.6111639312943754,-0.8053143060698554,-0.8088824063222961,-1.0352530212963094,-1.4131718639670328
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-01-01,-0.12517791811704193,-0.31814904197669336,-0.19302069714200976,-0.22277761272084876,-1.0352530212963094,-1.4360518812356182
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-02-01,-1.2112632694043188,-0.9705353919511955,-1.2842806357577903,-1.3111275173128771,-1.0352530212963094,-0.6299950314665319
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-03-01,-1.7173520795826378,-1.352388949694397,-1.8069743276145018,-1.817333392593507,-1.0352530212963094,-0.41105503434878504
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-04-01,-1.6460004179028775,-1.535276171467602,-1.6399213453797268,-1.7449931692899363,-1.0352530212963094,-0.9816454757714189
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-05-01,-0.3978854709876867,-0.5508527602264408,-0.48885797776044604,-0.49602024294182623,-1.0352530212963094,-1.5159684090446106
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-06-01,-1.0859587139277145,-1.1208925055462808,-1.1035511797702997,-0.5260362351710858,-1.0352530212963094,-1.5519997060664865
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-07-01,-3.630942659705616,-3.7428395197050706,-3.641100003099496,-2.717883377011469,-1.0352530212963094,-1.3504562206935122
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-08-01,-0.38559597470198326,-0.35798487538102663,-0.3207838902369883,-0.35855545589493143,-1.0352530212963094,-0.7438514378048683
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-09-01,-1.7311528706060204,-1.7992977309214417,-1.6957926595643187,-1.8257933965377262,-1.0352530212963094,-1.421317086863618
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-10-01,-1.970145265565014,-2.059239318442288,-1.9499776172538557,-2.0061987484429324,-1.0352530212963094,-1.0256638976621384
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-11-01,-1.5294929357875713,-1.6569711795484805,-1.4341144207284842,-1.2595187166523198,-1.0352530212963094,-0.7027986294353251
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2015-12-01,-0.6104787985100253,-0.6596784068068386,-0.6936243533094824,-0.5037752905966897,-1.0352530212963094,-0.7748040875880142
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2016-01-01,-1.0936295254635544,-1.3921219014057788,-1.1236797634126412,-0.2858207354333945,-1.0352530212963094,-0.9171442584747899
OHT,Company 1,Energy,52,43,CC,34,58,40,44,16,54663,95698,69014,13772,2016-02-01,-2.2639731753562558,-2.1269141154275895,-2.2394179033592465,-2.291833199298222,-1.0352530212963094,-0.7664130732716362
