CIK,date,ret,pred_ret1,pred_ret2,pred_ret3
2332044,2014-01-01,0.027807934972282435,-0.303147457539496,0.023831285996919055,0.02690730192745258
2332044,2014-02-01,0.11932637110037365,0.1315512458616053,-0.03476232142017824,-0.3989057227640159
2332044,2014-03-01,-0.35794565947609286,-0.4317919104145096,-0.8081705622914847,-0.2900218375116093
2332044,2014-04-01,-0.29003960074494245,-0.45542081254655953,-0.046587619216598125,0.021438474537874036
2332044,2014-05-01,-0.38440233036024113,-0.7124949523826222,-0.47609240514110607,-0.2886892127184736
2332044,2014-06-01,-0.27132824214429563,-0.4151119407825421,-0.21729357152096518,-0.5074065760919534
2332044,2014-07-01,0.11233521009983008,-0.05289282343845035,0.12906326574878357,0.00994875039326179
2332044,2014-08-01,0.4097421493443613,0.33965277586708476,0.39337988275784763,0.14957311873659584
2332044,2014-09-01,0.16486466355019053,0.20155719376945255,0.10371603783703831,0.07147182357830578
2332044,2014-10-01,0.3807654659990523,0.32716086002157097,0.5294379473512251,0.29921984448742267
2332044,2014-11-01,-0.11779513759271569,-0.25319620319216896,-0.31209287783537665,-0.21907915284933077
2332044,2014-12-01,0.022444196935570274,-0.04532564343799938,0.024322901328316077,-0.19596969954233148
2332044,2015-01-01,-0.59118033196324,-0.5812071044878735,-0.7797905301956684,-0.9047343974533019
2332044,2015-02-01,0.0017153735745883217,-0.41101018769200937,-0.05853967033249671,0.017697186584560334
2332044,2015-03-01,0.254789740212377,-0.3050697804133893,0.19887839707266972,0.2072099529125235
2332044,2015-04-01,0.3860062734509475,0.16631290672285973,0.29556891487682735,0.4390820750817571
2332044,2015-05-01,0.005464731793934039,-0.14751957610468555,0.0224058905156585,-0.07374495796072117
2332044,2015-06-01,0.34915801487285436,-0.052643508406514855,0.3377281969066218,0.19665612753185477
2332044,2015-07-01,0.13527697725185214,-0.023704955637680852,-0.2802297661513547,-0.37409819727663196
2332044,2015-08-01,0.2199362586777092,-0.005580349755275521,-0.018030940846730098,0.43950923051504265
2332044,2015-09-01,-0.23246977055899493,-0.0614259885450211,-0.3219622865815993,-0.5853451983973718
2332044,2015-10-01,-0.2474746554736198,0.07781896218897358,-0.03719203873183227,-0.3375266541062186
2332044,2015-11-01,0.12275891764906738,0.17493045431739804,0.12922056335951554,-0.23093374422710847
2332044,2015-12-01,0.238071447799468,0.182630916421633,-0.07991472679816064,-0.28220628852664686
2332044,2016-01-01,0.2658018243697445,0.23008479536261514,0.16199699387779162,0.05236423218300071
2332044,2016-02-01,-0.0028105435002698004,0.14806630053494269,-0.09586776172003,-0.3769671744717137
2332044,2016-03-01,-0.4044859840539348,-0.7095668028990723,-0.6013952680924816,-0.6865759427341813
2332044,2016-04-01,0.18796998220634054,0.15100023650318758,0.10482536220757349,-0.0814829079441163
2332044,2016-05-01,0.26905425270934447,-0.015314209539456669,0.5321243941702812,0.3316769337076021
2332044,2016-06-01,0.03822190381961765,-0.1285635063750641,-0.009413889620021598,-0.4039157296269098
2332044,2016-07-01,-0.14354871333476107,-0.24670719060744822,0.44900493392179464,-0.40693211205093094
2332044,2016-08-01,-0.08355076726890812,-0.5087112896877652,0.11807488472663036,-0.1759663110522173
2332044,2016-09-01,0.2995835257053796,0.2098145784461131,0.27127840926357705,0.22233807637774525
2332044,2016-10-01,0.4430728026660494,0.01485205219476235,0.7036256438767905,0.4427533579699948
2332044,2016-11-01,0.1380413500896735,0.03425090921458104,0.18255294934069524,0.28128662078016087
2332044,2016-12-01,-0.010428716532231992,-0.11665520941652169,-0.24121656075548434,-0.21537851918970444
2332044,2017-01-01,-0.14649834448822663,-0.5003959732293942,-0.012520097735076202,-0.17395016622030657
2332044,2017-02-01,-0.2367482465417591,-0.34885297146401195,-0.538961390150509,-0.4836875910145403
2332044,2017-03-01,-0.16032254250064928,-0.3257395543886914,-0.16184130967257604,-0.2543291388123358
2332044,2017-04-01,0.7656193594906989,0.754265450099063,0.826236190666155,0.6521668464352509
2332044,2017-05-01,-0.034779718163479335,-0.14659030841643317,-0.1179409778358347,-0.06272223693558202
2332044,2017-06-01,0.06467997219164201,-0.1243391608343752,-0.00672187335312284,-0.07964958088815013
2332044,2017-07-01,0.0893916218170353,0.17961295158326815,-0.3063733778351734,0.19873673126673827
2332044,2017-08-01,-0.1920476764490177,-0.7158002919872165,-0.6247817427813097,-0.3839595545555812
2332044,2017-09-01,0.3001955430247175,0.20984251066758305,0.05108042350009734,0.28905774355840363
2332044,2017-10-01,0.24779136097300844,-0.17960410282633282,-0.02707065288641647,0.10291612895886007
2332044,2017-11-01,-0.05999369714859637,-0.09154261861966541,-0.21163903727023903,-0.06888493789410602
2332044,2017-12-01,-0.061310236156621324,-0.24548051507127666,-0.15115495572256651,-0.31585745189025327
2332044,2018-01-01,-0.3299658249089588,-0.4547400542419703,-0.45918219832955764,-0.2935361588015202
2332044,2018-02-01,0.3267826532391458,0.38105742124595365,0.4196452336022799,0.4135484899902977
2332044,2018-03-01,0.05939864484681514,0.15329623974548431,-0.034134346865579604,0.17997758449626108
2332044,2018-04-01,0.1379271604891374,0.11779724130928407,-0.07471282312740757,-0.2889600959486801
2332044,2018-05-01,0.28681431150867953,0.19241074231721936,0.08218154205801914,0.16851577065533183
2332044,2018-06-01,0.11849903286582805,-0.11124275904283262,0.049585916820572534,0.013221402271567012
2332044,2018-07-01,0.3041238006800735,0.19161498406721802,-0.126874444862389,-0.10818504272057247
2332044,2018-08-01,-0.30102168672162427,-0.647109671983661,-0.3034486602258102,-0.23560503034527913
2332044,2018-09-01,-0.14534950181031386,-0.37666160413240013,-0.055536929639757565,-0.0795626482806518
2332044,2018-10-01,-0.014352529324583072,-0.12078433843445732,-0.4486309782558706,-0.23805576604113365
2332044,2018-11-01,-0.1563363860927509,-0.28674257630115807,0.04641718312434065,-0.0035737335688171
2332044,2018-12-01,0.08443547309190289,-0.12682523896889863,-0.4796188509022047,0.4981482535985141
2332044,2019-01-01,0.3829518358306006,0.04247539804640685,0.2704501331111486,0.2173640200024807
2332044,2019-02-01,-0.1924166646252577,-0.6036985136337837,-0.7512257534080778,-0.6191113818875437
2332044,2019-03-01,-0.28761469848825016,-0.41214562993796455,-0.3350501542100372,-0.41810957447182395
2332044,2019-04-01,-0.0005459783946152137,-0.2714197466815541,-0.08070510652385757,-0.13692044396539638
2332044,2019-05-01,0.2181241086505018,-0.07068855234499116,0.2591282467942173,0.08486658844581582
2332044,2019-06-01,0.11104597218893368,0.15173267328614512,0.19397030121298095,0.4010534374242751
2332044,2019-07-01,0.33951950000380543,0.23304022641792546,0.1986482298358658,0.344269239504582
2332044,2019-08-01,0.19781040190676957,0.11428757579834564,-0.3347450333755466,0.1978318231516694
2332044,2019-09-01,-0.35819666159462543,-0.46687689964488477,-0.5410501705693521,-0.5662508546895182
2332044,2019-10-01,-0.15774798182591218,-0.27110280919822816,-0.3485631942804903,-0.14437882800586366
2332044,2019-11-01,-0.3854936970706033,-0.6275928940040625,-0.7466919319935521,-0.39948105745163165
2332044,2019-12-01,0.06256443171108973,-0.24348401040506193,-0.047655758801773584,-0.26513599320140313
2332044,2020-01-01,0.2002380908694332,-0.18843716082589645,0.10093491566110871,0.19814918834560755
9637119,2013-01-01,0.04636192622053164,0.11708050269970974,-0.4850956478031736,-0.10774950368846976
9637119,2013-02-01,0.1279780180442567,0.31666671554289805,0.07618073374010673,0.4181257376313695
9637119,2013-03-01,0.35538461872138516,0.5838117517688973,0.045909073858887095,0.25270683465956845
9637119,2013-04-01,0.008915274312064307,0.2012938802953392,0.38404110598247854,-0.1003863678994495
9637119,2013-05-01,0.19409440078522924,-0.1643987150036998,0.05072243977519991,-0.10384453822274373
9637119,2013-06-01,-0.020295128754545158,-0.09943637693195469,-0.22268975239017508,-0.11374576971534585
9637119,2013-07-01,-0.08062300511661673,-0.13263789834030765,-0.5956979397392005,-0.10925754016742315
9637119,2013-08-01,-0.15232009464789495,-0.049834644451689225,0.01565725634048415,-0.22868162314691196
9637119,2013-09-01,0.15105647638503628,0.4237570693248347,0.15309843600269393,0.09658673137258081
9637119,2013-10-01,-0.019293846223967154,-0.6329063812989922,-0.08398275783124473,-0.3117691932968293
9637119,2013-11-01,-0.44393754321950135,-0.423460075170197,-0.8990627739051679,-0.44280255593039686
9637119,2013-12-01,-0.3035977591865758,-0.12148106986828952,-0.5480781670216865,-0.493555053234243
9637119,2014-01-01,0.772068069925487,0.47820100642786534,0.5461662915613101,0.7739636947142369
9637119,2014-02-01,-0.13756762364620886,-0.04331980105338795,-0.19081531106240351,-0.15177618083395006
9637119,2014-03-01,0.25278492624421317,0.14860502360359418,0.2163543859665362,0.061902919627556674
9637119,2014-04-01,0.1618934798113731,-0.04728717208296407,0.19318487559999561,-0.1533632378092304
9637119,2014-05-01,-0.09851793751299799,-0.002320709421314973,-0.12544516288537635,-0.11101617918479327
9637119,2014-06-01,-0.1584493115466683,-0.5933881168198776,-0.3870174602784968,0.17983674862818985
9637119,2014-07-01,0.04119971827833336,0.29844777736957984,0.08840481106368056,-0.16708810662347165
9637119,2014-08-01,-0.5273965633192396,-0.6337657356313636,-0.9976305400686695,-0.5205512237304042
9637119,2014-09-01,-0.07954622885045866,-0.36907246514403225,-0.07334644728605365,-0.4791174698686347
9637119,2014-10-01,-0.025085651037919446,0.3284519526522802,-0.47708757741699825,0.016167595576367447
9637119,2014-11-01,0.0747522310722464,-0.12167186398521085,-0.0696196724647378,-0.16229403787645644
9637119,2014-12-01,0.23345564397396915,0.3945508566466015,0.014811917834068142,0.38326294552641704
9637119,2015-01-01,0.11736282259795686,0.2894117593756089,0.07305460453135934,0.13228656206821893
9637119,2015-02-01,-0.008190474423029634,-0.22510719925644465,-0.06446839909820792,0.10161873097849128
9637119,2015-03-01,-0.004048585856777856,-0.4410354750523995,-0.5228637661724277,-0.02348099041777435
9637119,2015-04-01,-0.08326875735647017,0.1900158426698785,0.12181948662379824,-0.16320114808715458
9637119,2015-05-01,0.17225198441401846,0.16999743507629536,0.38314972676591974,-0.054773778599294
9637119,2015-06-01,-0.18238205627692958,-0.43296600628236304,-0.2310407774902711,-0.18932442796127202
9637119,2015-07-01,-0.19117501850181828,0.026960601705669135,-0.419236598474492,-0.36442295020404514
9637119,2015-08-01,-0.26801605811513524,-0.28708699263091897,-0.3600883263399127,-0.397730390948435
9637119,2015-09-01,0.1690524822775305,-0.027012491261158803,-0.08032600124477382,0.16529697300661697
9637119,2015-10-01,0.30992618987653553,0.6277465111296611,0.16627173832027567,0.33639403965045145
9637119,2015-11-01,0.04419779928388762,-0.27991920915933766,0.2465041442502278,-0.07569390126856597
9637119,2015-12-01,0.2300846394219574,0.018539065884891362,0.44591341762214065,0.07936541923415372
9637119,2016-01-01,-0.03196339627908509,-0.4490095119977501,-0.056007421679555774,-0.15906575598330994
9637119,2016-02-01,-0.1989141574527273,-0.07330662570400556,-0.14461598500103404,0.11033003980588746
9637119,2016-03-01,-0.5457883917656305,-0.41354969997845914,-0.8389784296709277,-0.5760526649397149
9637119,2016-04-01,0.20678497813543353,0.03878865415769381,0.12110414035369563,0.21837835576846984
9637119,2016-05-01,0.06118446632555831,0.02128582492773795,0.33461985463757793,-0.22198122329658027
9637119,2016-06-01,0.03412240611058572,0.060300261112123554,0.03965475475624164,0.10692664288534715
9637119,2016-07-01,0.555606606800222,0.5413126466268452,0.6019716956610961,0.3372134598805576
9637119,2016-08-01,-0.05183878626836298,-0.188481598718866,-0.2668985300287733,-0.36704192388022394
9637119,2016-09-01,-0.22412896287202205,-0.15994838601506076,-0.3559903501919416,-0.27395536809040766
9637119,2016-10-01,-0.3473607208688669,-0.576009051216606,-0.5681182957189522,-0.1747277405354373
9637119,2016-11-01,0.277548152068174,0.3376791075946117,0.08136478328512112,0.2989948342288975
9637119,2016-12-01,0.23093915417953403,0.11740569737029527,-0.08981627196709355,-0.06467089843504017
9637119,2017-01-01,-0.25279568831722277,-0.5927396464355933,-0.1806482528930404,-0.34469532095846733
9637119,2017-02-01,-0.28577987231120106,-0.5967644007946513,-0.21829206944721516,-0.24240044509162084
9637119,2017-03-01,-0.3693076600702974,-0.2551248176805998,-0.3991517356240999,-0.5851243687374611
9637119,2017-04-01,-0.15397982892546624,-0.3789029003507366,-0.17997922978545527,-0.14878298692886777
9637119,2017-05-01,-0.22488210120026442,-0.004587905293503752,-0.05675849895977933,-0.11641028423716618
9637119,2017-06-01,-0.21745776056696597,-0.3565712613338,-0.05060848653898267,-0.10683828439328813
9637119,2017-07-01,-0.040302453209270936,-0.4284275354016489,0.002050464267940408,0.10263502011093514
9637119,2017-08-01,0.05785636945135775,0.22618392995674422,0.25512668986927045,-0.1827705918447805
9637119,2017-09-01,0.26087858357337973,0.245678138846767,0.032369927512390706,-0.21572972975918794
9637119,2017-10-01,0.03751729433553643,-0.010286794193516552,0.29368582674650046,-0.2539700912192478
9637119,2017-11-01,-0.0847060785643065,-0.14272135201442523,0.045211323312443735,-0.15369610414129012
9637119,2017-12-01,-0.2846312158120247,-0.11991963602143937,-0.5285922626770968,-0.2636894242586616
9637119,2018-01-01,0.42354273265144177,0.5016925816011184,-0.08006227031782107,0.18658473542132106
9637119,2018-02-01,-0.27322219003434467,-0.52367877433386,0.03512961865756267,-0.266999861879996
9637119,2018-03-01,-0.027501329942540186,-0.1875587069879504,-0.3917861226785291,-0.2770610267757786
9637119,2018-04-01,-0.30284653835158254,-0.5915885085739151,-0.40730963064260794,-0.4434863301145934
9637119,2018-05-01,0.43167793672891097,0.43340150182481463,-0.13076962845050003,0.1870099696814935
9637119,2018-06-01,0.15902349919622288,-0.23415743878477083,0.06062464207424001,-0.16853058105178353
9637119,2018-07-01,-0.04082703139680791,-0.2507946646190881,-0.17206254441859034,-0.31342280877248496
9637119,2018-08-01,0.23529151906354662,0.19679869281135,0.43791355329183435,0.24071718631689945
9637119,2018-09-01,-0.6132922438705194,-0.7701212651169976,-0.7788366942510828,-0.5621385343743844
9637119,2018-10-01,0.4215024308290261,0.3066528996347492,0.6406127353927941,0.09053335179446842
9637119,2018-11-01,0.41849416244731913,-0.04782405020000155,0.42381371728002026,0.1647936572532516
9637119,2018-12-01,-0.025198898728655248,-0.6743203701677736,-0.07810647170967891,0.12044024980857682
9637119,2019-01-01,-0.04583397193476629,-0.18305084844230113,0.14554811573117474,-0.45733703380598045
9637119,2019-02-01,0.17249188835130572,0.006999973409944571,0.07613845797671398,0.24170088323068264
9637119,2019-03-01,0.2690351582674124,0.30510329884696796,0.029055274187180458,-0.2254983691280004
9637119,2019-04-01,-0.24107583485021492,-0.3906073507465202,-0.14395871979705716,-0.47462482323209043
9637119,2019-05-01,0.11106053691953448,-0.08306481791255492,-0.08522183985161882,0.44783347260372286
9637119,2019-06-01,-0.12870545157722318,-0.33620325527723716,-0.4834151526675937,-0.29435283754726216
9637119,2019-07-01,0.5977211740821929,0.5346579384149016,0.5215931566371323,0.2020436465906009
9637119,2019-08-01,0.1579607052592258,-0.05953068827903876,0.1612725104402893,-0.0484660607041071
9637119,2019-09-01,-0.5569174836872498,-0.4359880968922173,-0.6407377522387881,-0.9786159717376198
9637119,2019-10-01,-0.26895956638953666,-0.3232828499913042,-0.32288117838983366,-0.5923285722466484
9637119,2019-11-01,0.14053133278547228,0.04259965472994137,0.15682437617639441,0.024315969558408257
9637119,2019-12-01,-0.1328534903851539,-0.2034078274013551,-0.2958637861464133,-0.08111151696756758
9637119,2020-01-01,0.37595229301962485,0.45073719696306547,0.2927670246597164,0.19167738865618386
3355642,2013-01-01,0.3119083325086512,0.026061374419519306,-0.2162657064751198,0.5030033476727728
3355642,2013-02-01,0.25433310228284484,-0.28085616625767884,0.3142022701565539,0.36858661842994345
3355642,2013-03-01,-0.11263646184091941,-0.040302279156798404,-0.02635371867510153,-0.15544032528609628
3355642,2013-04-01,0.25122248852792745,0.08361237404014935,-0.02179265013120177,0.3983108052681805
3355642,2013-05-01,-0.1346154485506106,-0.3701436721839574,-0.2265175058564337,-0.11403821915005037
3355642,2013-06-01,-0.27175115906314434,-0.5277022184924208,-0.8594786761163465,-0.3716293196275604
3355642,2013-07-01,0.14650585555042697,0.38970139943072235,-0.3861238898846855,0.27692303895616577
3355642,2013-08-01,-0.11426500349362609,0.08963219252882337,-0.32007412309154215,-0.46454245027193597
3355642,2013-09-01,0.16529921303273934,-0.19257829859066194,-0.10527638499055333,0.10113429116565567
3355642,2013-10-01,-0.2591810338247572,0.07382757424505418,-0.48752812069909324,-0.26041934163916314
3355642,2013-11-01,-0.1483907346221421,-0.5354289082941208,-0.38187526804038696,-0.23077143271725628
3355642,2013-12-01,-0.009596851598827151,-0.2057801286756386,0.0183223291704335,-0.3570769077980246
3355642,2014-01-01,-0.009584204822382246,-0.180495768034382,-0.19741688276550518,-0.24566160135261134
3355642,2014-02-01,0.3702164271159088,0.23652971860848468,-0.07659779863194363,-0.01883290343552188
3355642,2014-03-01,-0.09432797728598602,-0.11563549711006063,-0.06905593082087261,-0.6302619854343677
3355642,2014-04-01,-0.32155367284438663,-0.4060122186670049,-0.22481818249443894,-0.09583077129061376
3355642,2014-05-01,0.02532191200147784,0.08869261734633166,0.012052701934066434,0.008432313875483127
3355642,2014-06-01,-0.37479340532214933,-0.7436606151100679,-0.4643441706592979,-0.3421079322945919
3355642,2014-07-01,0.10524997590533167,-0.24873824136949446,-0.05717205074557805,-0.04076016478801961
3355642,2014-08-01,0.06416608736903862,-0.13441137646225787,-0.23062737372942738,0.17431249631520115
3355642,2014-09-01,0.11534147236918758,-0.007983755310792304,0.06668165881608029,0.3088482759106662
3355642,2014-10-01,-0.16682116754148577,-0.732340455615341,-0.3710980757376683,-0.2634087715301108
3355642,2014-11-01,-0.1033388456878215,-0.26261846111934223,-0.5192201036536135,-0.031757437372683245
3355642,2014-12-01,0.26834415718189986,-0.3993428987076917,0.2727845861638889,0.21906820936765733
3355642,2015-01-01,0.20437941758031822,0.42356804123765723,0.08772137772567862,0.23947851983335075
3355642,2015-02-01,0.24936709423092313,0.0025228106239063852,-0.16071985778946715,0.23320221952984996
3355642,2015-03-01,0.01706522557543678,-0.2625269291926757,-0.2459615454719812,-0.10507513091501541
3355642,2015-04-01,-0.15372854471236516,0.07058288576890726,-0.3116916330513395,-0.4133934793236089
